tick,action,action_name,reward,total_reward,energy,food_eaten,pos_x,pos_y,local_food_count,local_poison_count,nearest_food_dx,nearest_food_dy,nearest_poison_dx,nearest_poison_dy,network_active_nodes,network_connections,network_avg_threshold,last_output_activations
87,1,NORTH,-1.0,202.0,197.0,10,4,3,0,0,0,-3,0,2,20,377,1.5648,236008329176295776203595271153973554521781140877885855447937594347441188405472395264.000|157362668922352950392620227829757094758869155780971428659089164677429352609909571584.000|425904552555478347379764375174504098361205845772809530288511616344525902233420693504.000|68006564460779467115764487585316429799888700398642395058441994364685376965058756608.000|89365092658397423979446254686597930216808317575836612728119015409592199844355637248.000|318428650959129444854659314751186955201595118511206324214938952877974332954021724160.000
88,4,EAST,-1.0,201.0,196.0,10,4,2,0,1,0,-2,-1,-1,20,377,1.5794,4825870074118236460458885505113815512869090009171856982695006492616984555832704237568.000|3717869519465183293454709443935503414180508705092777761740838167161239636435844202496.000|8607888945539860773937329815204577915587703662356067178662726343923349184007295205376.000|1781927625308104711984542118317896613542439023491864567830972857223746323889990402048.000|1495184768944435297619473612083256933656882686848494256619087445220916312192124452864.000|6778792566717197160961053047027349003811239556134200426651292378893002352105619456000.000
89,2,SOUTH,-1.0,200.0,195.0,10,5,2,0,0,-1,-2,-2,-1,20,377,1.594,99354848597852441794775283738550904542109144192524295983790510606317335553392253075456.000|94570225120494961327158155764892974042461793906065669691023162631993954422369013465088.000|182831908183201172660820284146834508488482504229793579165127373477875639530006826188800.000|43917611532843451643167559323102167835744911043049760603690588294644526493263317696512.000|19607595673303474332746415024828540698373605621829527253539277479807447760360118943744.000|146516604242969139064592004999549444623621303321121315131904872353336290007873769963520.000
90,1,NORTH,-1.0,199.0,194.0,10,5,3,0,0,-1,-3,2,0,20,377,1.6086,2035002338528857305297299552976232140086342120330959209885172900408101986727594807001088.000|2126507849920739611800242555428485409460140630961676776197503823716514302583330387787776.000|4107379043491528084681290752631104936648426761170812151839302777225732938768454929874944.000|939581716368491451392036908800862327886324046966270248010266806464123788040748098650112.000|495561589673025966408350450836563125378936153883082092000428822410532311963002883538944.000|3128898222281617955428443136276296565755058525975872998716637281101648435030182739312640.000
91,4,EAST,-1.0,198.0,193.0,10,5,2,0,0,-1,-2,-2,-1,20,377,1.6232,45118136140529775833743814889688925678967487360364572619896945610400544043438630953287680.000|44108560941614806102400767472974966852260414970819304592979835493464691435531627441160192.000|93581388504989828080814546038667755125920714165882420012080456671614235225219834981646336.000|19871663692483121127500082937154965837917856378748089578132161928983583266339586767323136.000|13563070751452988898462442828993403548915164041660853363782538290964385777814838504849408.000|67625685772687748200967501925700060574202729184019926332235895245618663466160301860192256.000
92,3,WEST,-1.0,197.0,192.0,10,6,2,0,1,-2,-2,1,1,20,377,1.6378,1038553577038879318989612671262966259166474201637552088500230984123918546837981255390199808.000|833208852318363933200143514975710714964240837893523045925720613926743832927550401264222208.000|2117569414954445752897307953330928089266592363786352804551372083055249644999995524248502272.000|389121775430409492674445935368173721971517806126787164452006700248771846552983685816123392.000|398795184142021161979025964291838487885186199840651088881229674182005087298624971140497408.000|1446649069172254029723660464737750315497280681823466873173608027100129747240007067544584192.000
93,1,NORTH,-1.0,196.0,191.0,10,5,2,0,0,-1,-2,-2,-1,20,377,1.6524,24048070761019316999158667886025610188212042708685322479950906250673293577254316329115058176.000|15740293564744445373531330514437798663498914926905113003409676958964249807253879693019971584.000|46809740416322958926077607555250717441078403142106769255976372395692951833243169194780917760.000|7849130411440871153039097331334387967416651702331062390871074626390963821263255470467973120.000|9838345070188305129186354086618222411618608119165204534874854838402512208460744639553470464.000|31366913484926396692634957245408066818972417388673790186526580017881545236183069146730201088.000
94,3,WEST,-1.0,195.0,190.0,10,5,1,1,0,-1,-1,-2,0,20,377,1.667,518935699297052894572677235300889119246837621751919100184774957062416987773592973575152730112.000|305076458053600213480888069590522388447630352691549169670035019037428703590624945222549766144.000|1004916937500397709212308787578965112578869421903398411844556822815847026247899596572940304384.000|150504035582184766973935745340056016250094922525564321970752974127196931238473285312301760512.000|230830661622994490597379561896354376477605472245929493487948133010672795335478480636882190336.000|679476616163858914577150509294990827754633913457805382480326865469954245008148239075881517056.000
95,4,EAST,-1.0,194.0,189.0,10,4,1,1,1,0,-1,-1,0,20,377,1.6816,10851337300525676170491429903694480005245519083105886675236141453014850621349942766887585710080.000|6731927761805863179381665403149437611216172234712716964348542720594984616470132479700049592320.000|20798206415663857453088420767302943894499656795884044852932900628887045894231926219843655696384.000|3273535508108918349527018026783078313276752088383775307663439589239309905453639374659928457216.000|4386569626299661780386936757639510482741217082317702097507964715032595351192741107066321502208.000|15148164985878654754048861705658011129028809236761233909053415704406875886829864709163969413120.000
96,2,SOUTH,-1.0,193.0,188.0,10,5,1,1,0,-1,-1,-2,0,20,377,1.6962,214998439455038590191923208521277182414775650972052364526329996602057487107549422959130277052416.000|170529250809159274079257906758425586948544910713739736090748764638860009069494660180472967987200.000|427059087516427345188803319281218839691924030639390788278468881159178891102325462478253216235520.000|77542756165480828951065550025478489935387072000048707252515369976558932602262416782283545509888.000|69679486969412656971475776800938849439843275131359343280697217386890833248472278861290529619968.000|329208162311439179921884561536773903356015993747979252256171953632971484302126152816339235897344.000
97,4,EAST,-1.0,192.0,187.0,10,5,2,0,0,-1,-2,-2,-1,20,377,1.7108,4406126312402249072015735064437543469767202759391373510319082232341131361237216629904995994566656.000|4377987052490145252483584656296470259706310014893159710640389179472186791583998679384190735089664.000|8999660626493564712450950370340720775576807382297279309398650946051040294393701039072940881084416.000|1863523064323963970419645976563172015401743599274685676281606290054243065312851335837441360658432.000|749630993984918449011802061856412014519683352951361641066071972012892192787810003217655678369792.000|7290100034364504877733412128294642073999479194035186191789980620475064282403181826880998421299200.000
98,3,WEST,-1.0,191.0,186.0,10,6,2,0,1,-2,-2,1,1,20,377,1.7254,95817068709183832137947751754342817544597283260611631638179614160015836437113019474770152101249024.000|102200527843527227611588765244913982080449087181107870295375468570902850752589276147065631195267072.000|200822125160371566757584855911797669412221873475595174126696668411402998066983254723038415324971008.000|44787702315997322993060802888484285612535543778538100483726642459029464004791768905580817787387904.000|12401534510368804054792131570396642058628934396050732388535697728794580252675915330964218846380032.000|157838644021195879271248013406936512680016444944582870751247753139523091311628662330816811713429504.000
99,1,NORTH,-1.0,190.0,185.0,10,5,2,0,0,-1,-2,-2,-1,20,377,1.74,2275761818485092845097742828884934861806376040730782146545412124744521365263593507122326541376159744.000|2208983418508352773758283334510345525829955440508126991939032138709202533649214617981160422809534464.000|4702119526048246040373458532249585306692874939531278170332141105726343003370161199661531576292868096.000|992429734068783540176700145228448407780389031532974734395215633461035620339573029676788422019121152.000|650358348193716242441490638879010529251670816313374854102644052822260132880547363879780761162743808.000|3425068663097529809696867455418701374678677809772505723877339870840636681276491271305506392813600768.000
100,3,WEST,-1.0,189.0,184.0,10,5,1,1,0,-1,-1,-2,0,20,377,1.7546,55497727427615135453102909420340691301007451067391817288595428671553246754536393391900628978109513728.000|42066948403166823054936532176825185711744878349756325082940570153875439221047772031818320208184999936.000|110038235322853493143877374300950435276682413446512059314065264921768151329742475161665644464433004544.000|21020706510985950520299621966438314542649853578882622482269649571829587315654937520272829665482113024.000|22769211925702104150958944486437210122465056253005787593987446614003058253518611878496073258192863232.000|74013942926450662068529826177888824883996210732900055772532560983405342352659167303465662556263153664.000
101,4,EAST,-1.0,188.0,183.0,10,4,1,1,1,0,-1,-1,0,20,378,1.7692,1286911081652504445387983322390073097450400340168608842787730108393470028104370833316763608248643223552.000|731381016327017728520083697600640002573481483442458694600624300033924806749117790900108453970022760448.000|2508736123972649022849227006316680350980868934137914872948296460137436821735079442643139589693385998336.000|400638277978885279100175121222037912518505729223058977842757634817643772320633332254458779847129825280.000|604509734731332281720147179874967217502878884039512980494751937065458517145957947354811173784980029440.000|1606192775005827388557152320289902676335432437206360930807948043248862414532697058272278226180711120896.000
102,3,WEST,-1.0,187.0,182.0,10,5,1,1,0,-1,-1,-2,0,20,378,1.7838,28386974825609439669958463365212583485169442361961164318301487892802459230824867633219145711360340393984.000|12739062608156870100710584138566799110836925192580315935848491819455270831393938896305217112145414586368.000|54348474395477382538941067088410441093108104709311097683455327839853648313100677019279675124085627551744.000|7614393954448760238088823229226726343855867331986167689216632376118659099127978770742505716405936062464.000|13512915033309917503879018076620020305347912273294510133983704559453692129463184802341203876913625432064.000|35851171300778699620699337160019491315107614804700982190024357129506068110384729845913851336104635006976.000
103,2,SOUTH,-1.0,186.0,181.0,10,4,1,1,1,0,-1,-1,0,20,378,1.7984,581091014692841695602260378982532100804736366792036003913613332857994419011030115561347412990783664422912.000|307839180065804733972645860652190271225754686669497824903301917659472294824705119483365041692229203132416.000|1129915376593381343297960916997938321995560993799817871317447850928083759685366887964397102979414298198016.000|157700354966603444093076246853462375926083808590876617993390371074149434679185214893033066758368261046272.000|256630392360962954616052512533729655982086731564646903262848409352299964059336671135857993510039561699328.000|806696613722330477731578316152743672402511918529420126038705439709277606352437741421733547496126577377280.000
104,2,SOUTH,-1.0,185.0,180.0,10,4,2,0,1,0,-2,-1,-1,20,378,1.813,11385367489121011017812295306771353172601193280772399744137920144678996175906835105891879880204387786686464.000|9407033380386614084725034992535589496420361424445330561521648977751280891118579186433271930935557515902976.000|22866570896645846335667910676072219647262863911961586784368214207318304076715282509192930887285171164282880.000|4074222103675008334054245781311174268805833054799457875835584521767372809702945832239642545433522946965504.000|3817292594718415721509688246903870488933736529410523548841978162240902139375243570863559596509047830872064.000|18445132706731431974850526591485217671270806180177682343484910648403406031796073714156688334918956785598464.000
105,3,WEST,-1.0,184.0,179.0,10,4,3,0,0,-2,0,0,2,20,378,1.8276,223164079179474862153821921741525066591902693831716417765557611596118482469713564205309773664137297891688448.000|263495133854701383657589560703273387694657195820589629860992954461014758611309275086240393830639754838802432.000|479003146955571807214489466613880434548874415014401130902576158712404098365089622315491905285501595382972416.000|107380246085222427001086027698228680212730043064713911667213369017386929962357391660277425544136951039262720.000|35464176034041033095507233143534817260463909278053360243550419130963343766016895674185450163525025328529408.000|417910238301328847330698093855475088604926701162669673041239647442303280495825211219198004330901791060262912.000
106,2,SOUTH,-1.0,183.0,178.0,10,3,3,1,0,-1,0,0,-2,20,378,1.8422,4961498423363435443619506905327641353698593040765496039606139237689944591398701825741629069116078053715345408.000|6666805831900804650805193615386656164706886341307574469596465545445532112679026351036798086906170877071589376.000|10967163657908310679697710902537929290789172179260134888410748549700304063829484807489513706515712659146407936.000|2680908817361255080247890756063538405078619763680051026078735488360892768023818990515901773586297139872399360.000|777406108241867592764920023481177853039876733438699587923363547709287749634579020603152098779943377649532928.000|9311407092377896696231430293684747450281890680429609368954539381378549565321545550913753104268324397972979712.000
107,2,SOUTH,-1.0,182.0,177.0,10,3,4,1,1,-1,-1,1,1,20,378,1.8568,125270371996296047237820855109837505545191717275479298005769073705399026641909401922248658150192792861017112576.000|148693002144411899666710056699215801518800417743028701577976665132899749028936040426965665341985069160875425792.000|267545698297758542890200809575511563498131804396220208339280858375595079662292431406426195677330556618077634560.000|59593476677628742357174965410528739130649866009054200798970000914658950494656882937138413731057679497030533120.000|41412757843713028811318715935417777499161678057218996165652227083088619975779977027971890049641725677768015872.000|205025983291716135060281648642676384197697206891047214769492950551938218066670697191366828533662148678077382656.000
108,1,NORTH,-1.0,181.0,176.0,10,3,5,0,1,-1,-2,1,0,20,378,1.8714,3222240806819865298152554590107204244186243374288009499072260517123740165685525973266696296766688412105808281600.000|2928900109111862742843967165077143443898547275544431797090135431543610961338878784851504158202184256718343503872.000|6523106234816223859031909152147820918561786216703566738812766615290225877582443069718297770445130341308235251712.000|1219054334298987592743399016908396372899578839311591046935900329356494335780155600702235926201778607869095051264.000|1357117619989208560675687854400883379430212185545563342190507591811177806742969622521266796696444024652916850688.000|4495195598678416916120823930072662249609479241393167850278631478519612826569602642139793829481367820717371949056.000
109,3,WEST,-1.0,180.0,175.0,10,3,4,1,1,-1,-1,1,1,20,379,1.886,78617808509371334570718225904377067753976138624996327607069840353300053489407257715319714737438577890215369637888.000|49300111212951425110365006100683034191652337639632905583576548655717762112711120140645704539687208009027593175040.000|151721215251422830115802697402216840299832696115905472066704782767333855916693088200676727167027905197747900252160.000|22297761029083068290275028438820065831969537667528381592521364967069589982151759076412880281699072251953191845888.000|36294217627377414238254499367516133751749545539382401441927762737982778721480730979749502662430021601606303219712.000|99136286064891607546914654524695420479100930712264620619727118499303276700956483093239811950683230489554685263872.000
110,3,WEST,-1.0,179.0,174.0,10,2,4,1,0,0,-1,2,1,20,379,1.9006,1778256298430064207931011676029826695557737438826048858864097111437383178767227397183747322643429946612093808541696.000|741300781475137099821741803197248376513205585486437349814587652545881364100930193656267414160624045644775713406976.000|3317993699111767705923139007902899586302274874532497299601763490700825885977628197123338016939913360394886144065536.000|391022214163042718837963813230263707535335346914429055192086100623741262637270822117877389726407182815746160852992.000|829128435547177553554761847846403230771971792018239127542042635369932133939740967660574158767250945937392588029952.000|2227736128117642123275298729307501874813228593515065456957708239624227503287554034470026235195827718137300111065088.000
111,2,SOUTH,-1.0,178.0,173.0,10,1,4,1,0,1,-1,0,4,20,379,1.9152,36932893854070926530601340379821600481638147947744339445965234849172428532071757001248918203766379949614487906025472.000|17113069990102022020369332832976792250322037690669588632468599675883802195809259602848476151768405858764326852100096.000|68141610843802849974668449458629491879850795191550562380655884709526146879225286418680377502498725350545964316753920.000|8402259451220946244746638821472906569535241291446004501973481129807277196243094262921849132474775960078028678103040.000|17145119702467567851672378740674259262449811566084535047386951264600361797444587047592184075990425863669601643003904.000|50781685340854246285839256045884332949539041166646350534776054327270740598504728136844239338968164396632330484056064.000
112,1,NORTH,-1.0,177.0,172.0,10,1,5,0,0,1,-2,0,3,20,379,1.9298,713196888109578490610415283556479561583960242225702805785303144418670257588925639728151703219356306328587412520828928.000|590546327049239361236820209422427351586678335918095585546987607258939375441404010204331027572206013651741901416562688.000|1358896484735958805461631245746259284628345553606826954042206578982252140778752561899957860574084047532264566456057856.000|230646997298119803090241925919808975124343106793428351490144195534212473766738841186294989149135789389968737721909248.000|294172577543858557671032189738584407939474280923995836435393586266301754821877718815880725975669593130446932508934144.000|1181154213486191043549392592250984400161217431282514572396965727815756761299344627850462380668482165807438509878804480.000
113,1,NORTH,-1.0,176.0,171.0,10,1,4,1,0,1,-1,0,4,20,379,1.9444,13649339510785757436527800333438771581995025026606482114251036791163349587869726931770723976912268256590270183424131072.000|17862366796767221879275070583258678305963815279219163600289653535913696554623806711086408242517550168507414043714125824.000|28257275376091991355788398862228923985903707555909927333814437022079686224049883878842100283363981156626427212671746048.000|6583862342979409100256925136921591491378534655671300985786726592086784482492689080961653678218003797814996662338191360.000|4134418777309608915154103026408398356994938990553668969695242033386789609283970825235868299844884167316961681366581248.000|27009774827010480617850751442527708476452933431728932259659988715199265790146574662834040488793676524142452750248050688.000
114,4,EAST,-1.0,175.0,170.0,10,1,3,1,0,1,0,2,-2,20,379,1.959,302963940003661263016892548611897092835600265113040540033823296686347138346251714287721627858991906359501649920240123904.000|467911030888906249357973050401194196731021278824152286180297964817369951496472211872921826322081290174155142352456384512.000|659913987706523609599639271063530026436508662431701126091031986632456977438309038470164140455464916440179184526170259456.000|168698918109540042450746212426054387225264270417315793593772311148759268014220012695824127943788932908337638889094119424.000|60855974634482358136816329617239136240431997919396931409863851351496026076344446138175453493203789964460895430898614272.000|612142741609637308709924906602482793492359975190740760749606845712907580166844095016142267072961036752577140154301415424.000
