tick,action,action_name,reward,total_reward,energy,food_eaten,pos_x,pos_y,local_food_count,local_poison_count,nearest_food_dx,nearest_food_dy,nearest_poison_dx,nearest_poison_dy,network_active_nodes,network_connections,network_avg_threshold,last_output_activations
85,5,EAT,30.0,186.0,200.0,10,15,3,2,0,0,0,1,2,20,377,1.5513,126860735379721796946113299215091458559693951124972266401784284373882345948708864.000|128988938553345565757876126705448145231701483554573242731522564964023173478612992.000|121216590813015287073526582379701064018126219131869096038617349887975593957392384.000|203234627900637139235944174135907625992899646277149028409101111131881681287380992.000|130262032685129463074829559697622611447982123104846954072755062732763204486692864.000|240315016878131277149556556601980233843159087275390210817307530065501089567866880.000
86,5,EAT,-2.0,184.0,198.0,10,15,3,1,0,1,0,1,2,20,378,1.5665,1929870666414130320637630543822732773040913700798603173875703153623225953024999424.000|2610643848859586865444216942990758730006241400414957794681638465508063595810783232.000|2742054611135330943916734402061308661752364619357043030709401145430470964056948736.000|3779668064562179050482993796048065154850605629971726129701714593579784060861939712.000|1687481257166866524674564636540446125325412340150840258160664592016441749152989184.000|4176190532568745489387760099651133226484102439527093881078040753892642385377099776.000
87,4,EAST,-1.0,183.0,197.0,10,15,3,1,0,1,0,1,2,20,378,1.5811,50653937624966133253358511174812789783408968088119912371318979268428513895849656320.000|57006935948245762262131649005075003120627138094178494795259868137062093315981180928.000|53096487640689905814091511284358358915195166721626976326996542910270989792501039104.000|64870627609050158421553187574413638717836288268582221325833787804551265693451943936.000|23886927647635374781094006177891804160553641270380973850556633552305185370960560128.000|77224747391271905212253748494701775870447486237899850128845587741859674881894907904.000
88,5,EAT,38.0,221.0,200.0,11,16,3,1,0,0,0,0,2,20,378,1.5723,1146313157405262854116089892842710847456959307827620862418868901632725038574675689472.000|969470195806025463042383141082459203198752349865833110449580226290306546971436908544.000|1017451228443174199586921545777890714133526504292536911871158365000139012582779387904.000|1177706155955493496172564994924373510014665276372917954073078709398843456150789160960.000|380571286186130193675059442257918949160669619657493830576500972647974123548149022720.000|1443572318578750311939017318004701472065751969975888361119635699918888458500056285184.000
89,1,NORTH,-1.0,220.0,199.0,11,16,3,0,0,1,-2,0,2,20,378,1.5869,26344304406243774657529144154551775054001449202760653397752062294370212198445530218496.000|16864013211312615954031347315377439919014447915306917192333909435624314469938710446080.000|24936460927254852813759407001985327323317573951067971327308145242120493736830405967872.000|30733970982935157669214953785795718997648780277358073803360572727555820849743609724928.000|9980307028005836427500814847257907802507225506791861191823068904314038043266307325952.000|26268404076183413334680477375009563123058777079896208563751505753600607234647843143680.000
90,4,EAST,-1.0,219.0,198.0,11,16,2,1,0,1,-1,0,3,20,378,1.6015,405365040931170044198242662867010911498494015125674015838122383819687446643942566658048.000|418939623902567192065872440253961678907100136508041014161983360894480602536423010074624.000|520326729047670372617275339700933492957668759657480923645853731811919293513515835326464.000|670607597285510762617430882220868772732341855269523003828409582427572899909636838129664.000|251562142550054208707326071334962701141831595794970987499517013571772237292240963108864.000|603982328107319147159018669370848306896134997355830660234253351180351352423461720948736.000
91,5,EAT,-2.0,217.0,196.0,11,17,2,2,0,0,-1,-1,3,20,379,1.6167,8930067387998695910461638505382439498774212828814609558076593944548264267243365184045056.000|7764394917791548387204979459134045457200323624961709933830798277668513656382005220212736.000|10318012137532977596734604990118792388094065025424451734706992739752762597767254105915392.000|11562625118608325622200776037458469729193986747147142101924274715346049801771008999292928.000|2598204301545201508365244739732272445089177104068367575594182130083087268402761587228672.000|12702366537807154884531877858972405394359881281880841694365149180228930923516023351017472.000
92,1,NORTH,-1.0,216.0,195.0,11,17,2,2,0,0,-1,-1,3,20,379,1.6313,211542265005656590392362414039945000416658415117532867809599513886695324318169059383312384.000|187966444716454885778604398825684013717671912715614675960840102615632705638872666704183296.000|186724458573629657592503319280048461528765739025161564189617635985558106890416639287754752.000|229525360170379373738906955999972996879477103134104754687480735037665436876198218777493504.000|83079788931956620625277001119607373040298981835372444445055766952290681263914190597259264.000|268919687769735368293720459289799444149972075836439839880788784571722465613581044278099968.000
93,5,EAT,26.0,242.0,200.0,12,17,1,2,0,0,0,-3,-1,20,380,1.6297,4753639034331328718453971656814111665689197885233840918492593377165391054460264170165108736.000|3026866162068497067937185043737536575130494163376133026313202934746805840725966225682726912.000|4265955845005285842096878535076635761586955856882789479783334458408539282949762717021372416.000|5263879362484120483974416659030099028734118650241655698843699566280339421113279711474089984.000|1724217339919319957245399978790984024673238001603494044251608401179993503464312802151235584.000|4833908377613566175541642012490899889298117096539346441476232845708041564503772955634827264.000
94,4,EAST,-1.0,241.0,199.0,12,17,1,1,0,1,0,-3,-1,20,380,1.6443,95622723803335575086164049561485322964978913587965252671084301076001266902447496555862687744.000|78564636410317085612464943731158539174571852457118176978822990970555303385204389917969350656.000|96363168170788978039008157071204841147723816627380943388082254881737955364575739825230970880.000|132786209483154541810455646681579138700282477058466585209075246387756844401124346875932049408.000|51089008626414031959444338103867811789787923017915684198043792533128765298061235313040162816.000|104376887092103329611263331324856446869351214974865105280678084656597909861228899193560498176.000
95,5,EAT,21.0,262.0,200.0,13,18,1,2,0,0,0,-4,-1,20,380,1.6457,1706102414706320862975828196409782165528215756412390113643153637801285739435339901785583124480.000|1571605164150436424525824462158505062408168559111168913705546428288282594715239262859466637312.000|1996726526490063151761476291194638685883373071236231571625096641135609649319901086322385747968.000|2495331012204106916870780889235153380134356553759895203952003066529211502672749781359106457600.000|792429812481610748646996181660007393486762942538422420069180991128581783024653100063878283264.000|2273703499906043337375753271078126904808070924304378086383398799358715387034250954240600047616.000
96,4,EAST,-1.0,261.0,199.0,13,18,1,1,0,1,1,-4,-1,20,380,1.6603,41343831596039320391990154776209995879596042108655879920662013717490845582308301137658022723584.000|34724168862060767974435423315726336947299642208313161069118508008231801314038347081864842313728.000|40681436621089481845823305376150407465482496893254286370414925841246500504354208151641192923136.000|52150091975121568953623306036893697170080801709657197458287082827083756247076661591956575485952.000|15464570067451659930370423139486928369351260953116601191876733195799490751543107724895898828800.000|48420491712869055367708154605455624589201216510620183100893851157238873800336706624424698183680.000
97,3,WEST,-1.0,260.0,198.0,13,19,1,1,0,0,1,-5,-1,20,380,1.6749,827406513413887796195103078270759586597977982401375140187387978539079790166405296078993567514624.000|747159626063683046887058900760296749993848392439332210845656151441538281892260199374798872117248.000|818713500824048938460757499757045664104644513378499316262690717218613459668544806334994128568320.000|1086196683210428923959126354992912952020951281083372411678444028143462309229712150945244915957760.000|430431388937375985329791007959061757161170284093883629855684295259993533668968492032111757230080.000|977320566680134537647119553834641120197985777822940138517660731553264972685969398304847043756032.000
98,4,EAST,-1.0,259.0,197.0,13,18,1,1,0,1,1,-4,-1,20,380,1.6895,19911840160844471671993220800643510345565496313982459801427008898945566589413520380952935686733824.000|14436098485960523387034909146963364477533561318723383285921224699061870776441830765456626611650560.000|19242536267409019991590618700396474406046205943264073714754007683592817448389230005403962933510144.000|25230253170237109129574433109929785563921398642538479094928237767873944588952000435218779522203648.000|8266528108152760501277613676481253184959098557072390727980906551758353093292253663790231042654208.000|18643068852444807453411136606447026589644946797122421854857243370704518265202828395252714114646016.000
99,3,WEST,-1.0,258.0,196.0,13,19,1,1,0,0,1,-5,-1,20,380,1.7041,353361042674272813460447520168477801744745468560914854744012650219990922960377791040248688830054400.000|371654439573633133805977884106131587028569153044120283516547826134263014688650966640086973258137600.000|402959811787706699950341021012566796860161187167250302079689418888776807761875615633909496135286784.000|548262462006625607282902930037239860784710651921920602117890359593633652196850719036022815385976832.000|225207973907107929903334764925652650418523718602907693612284351213036282202887629851910627573891072.000|423403966508569864029014733458709659847768898424827099221584909413169251951911842613031511493967872.000
100,2,SOUTH,-1.0,257.0,195.0,13,18,1,2,0,0,1,-4,-1,20,380,1.7187,8146971745690400012299097269600327660477525853822928776128528490861572172999628437542495777177206784.000|6824755030190521349144746482261661370576809442810475925520645528457224028676855912817863652456529920.000|8789370927794616701187202050601999998883235848157397104277108088079046380752431079634165659659665408.000|10993006372547169791432932930340024624395650918639033875261816270805326190096847487273429441796112384.000|3219985029757260359248617570538753970295790637378947848353404790654974191479991682546888486930087936.000|8576273467345452170989690670096107861024272439264810226077587207395935387208034281911362040167923712.000
101,5,EAT,38.0,295.0,200.0,14,18,2,2,0,0,0,-2,3,20,380,1.7099,173918509038263472329358717080094625092747027132419349437215837787346505094079525198936244342396813312.000|174210984867631844424320999984394686016091720873195781399602032904115505815888089911162430447392129024.000|177117570374945696436387054867488103689042253861710814178731074625684442145563069905598221450051846144.000|240475919679505727521824015841250894560030447374043312015309358207115047863888021288182486632532803584.000|101410520239450792460948907023503945135891947900201881044263189534197130667290008351915789931415339008.000|191103405883989040630711347284807909516168631190364380417999401749967857552328229578745456029383786496.000
102,4,EAST,-1.0,294.0,199.0,14,18,2,1,0,1,0,-2,3,20,380,1.7245,3981533100713663217326378608968817419128937582573666150412966001263146750316153382767222366727049314304.000|3128055393060274267192328643287601706844519379580666864845455720037393906454717684193696986606088486912.000|3921215860845554476585216715036855318426498507535972142686389446587901415651526283974316063385590956032.000|5094104704854731338897953963938251285246005045004294309962051445183900221698401905375439726288490725376.000|1926865583458881820695364090886458077095218028977362188540031150815146290719289305178222872125903994880.000|3636176393948833891555658108696069060262335801769818415164471131361038662151976252033542448322684387328.000
103,5,EAT,35.0,329.0,200.0,15,19,2,1,0,0,0,-3,3,20,380,1.7175,86168787908012563815935980558406569643118140279249768489496700957655536070623545196335536794631915175936.000|76291913419712512356590042179458278967460863989506256298751829653014204172684005491210153054233415385088.000|88310509945870956496788955179537831042710691266787626866992602077698252072965252908793264918882131378176.000|122037298312643075018180838468690972778768807140328613197722154970155457823518537407651080481220975394816.000|52678598380859581852990888851413606784743339284441891580529484262091028602241860601415724100949882437632.000|81191224255832009130566696900276209362870449509054636617490081370045282470100968485367589248464895082496.000
104,2,SOUTH,-1.0,328.0,199.0,15,19,2,0,0,0,2,-3,3,20,380,1.7321,1722405416525433361718321929396145791577510324310604242919126332121100140302193127824200800988050575327232.000|1593750053209444911263621423262256374757609457423972328960907169223492173177408147057886986423208943550464.000|1907170627296273816813463181293780550577813789974427091282229033004053500712718316303590603290220278317056.000|2479937876377541457987796929515887510893195106362520867572573788619318792419004097497177416845678719533056.000|996852508174026467389019708182048519411014080324809659858761388861912259959497022772166805241634733686784.000|1744037112368273088494453943540827219126484363605920774905279529466394275359771073695173213048352790282240.000
105,3,WEST,-1.0,327.0,198.0,15,19,3,1,0,0,1,-3,2,20,380,1.7467,41149096055334774822511624527793538872493971989508510866530865155904496474910084858548673805923911980810240.000|34646625166979724577852155877547210332503262189129203172979433703021388564675714688994259716136132770004992.000|41681453529272033225121787054305969734857000520020161541043270372747684993824536410970127855920327709163520.000|55074200861992988763120776079892465864957073139208718784776589868156989470192086260129103707553706981457920.000|21534672478524357488663654692731137441004037734856066649693610487410361706031235580995143844657793515651072.000|37733517089177679777758870413988228674338827311861784488295064027717929948925497268020104512955754137780224.000
106,4,EAST,-1.0,326.0,197.0,15,18,3,1,0,1,1,-2,2,20,380,1.7613,829968717647992671599571011192551872420819109402315485955570686370938719263258154606776776663133263570665472.000|806304939031287775605249783340984988502085510408963512197766834321050028414895841665088538409055908909809664.000|876307889444422079795354112159575448352877871880978593083199110273338956361494231628768464756190216930197504.000|1155948362036655506744181140139109790776650630307161484289932296822262427918385790866626716077381466367983616.000|522198645055018783875708257063777458419170344229717290048966603978718718407080740130947323591149853467475968.000|805224403716951490923131920771570524893279609178126950759389725762468211582191910440817356945978094304362496.000
107,3,WEST,-1.0,325.0,196.0,15,19,3,1,0,0,1,-3,2,20,380,1.7759,20207290593759417808134030607534444556086239955809321045097296308305550319784520292789063071264991368783593472.000|15826912249817876264393445296617576354613440816846679489983704812901377735751520468368338413296798197910339584.000|20098797433453392926746358721994765349648293804815976588777036473496873821383871189740752650767149022134140928.000|26288338987781629276140616479521233135302059929398488441138200900552672443826563624148065256630704221106208768.000|10201368494101168742239755500944845917751566549693001445784689803343669571429972972195114034464507821744455680.000|16139226599356507467706563564100748295771956716043858757939721760452709814342686439826180686121330928131244032.000
108,3,WEST,-1.0,324.0,195.0,15,18,3,1,0,1,1,-2,2,20,380,1.7905,392736117546075175345391618775064124284491328869764219953278921388648813047740631793162870806827869747254657024.000|409852595890566665865700162828426155723091520849294833632355338460480954645534653494630229707840857931534827520.000|435270337290153144398070378219298719965241045222206761771969079557195684498122599719435470627683052762662174720.000|574659193602788794465099027527825820153345158821124884236486568773757611367311933446514886930818104815266037760.000|271984271858100319840503265138856041747785230110401833045314838487565488572783257359722062569129159267419422720.000|369600912710345561513503904443741001641109632164795868825915884296934664370913392252539598466972414684554067968.000
109,3,WEST,-1.0,323.0,194.0,15,17,3,0,0,0,2,-1,2,20,380,1.8051,9208845517021657310846431399969826822720293233282916793293559205522921492470745191980479609778235815860415496192.000|7860417584491404827525723269866072217530240757259244694245689222503149014092839336398046845626917849437128622080.000|9651992931080687565056288879165293616419482979522405137675209497132205777132698175436132195722828603170142289920.000|12144242708148384644370285698222352073038398130386989698234114196412771112720155779586142908892235696921791954944.000|4814109111193664696986444492808648794789989415224284895799312052564185590363703864950774640004538492747962646528.000|7580366750591437362740172252853787166121077190130780693736988505944115491825042905438514290680027598303342362624.000
110,3,WEST,-1.0,322.0,193.0,15,16,3,0,0,-2,-1,0,2,20,380,1.8197,191402050466031539960913218721257718212977479772747790747420773786133034989789340425558740388223563479885568540672.000|201247363767466056551681764318276291566819346679700730143917950284024334338248252375420058265571619215499621040128.000|206779347593427771044391032368064933299544561210248335067802636847688611446728701942386935444710428158595161915392.000|270068451457527102199924736283613259176887148870089406700437064996105564698894278365179725916917181947392022282240.000|131201902300111338005616810381541557102393224757371688832927181627087903635918765131672179149609189702911100190720.000|173339951654973468812139839300632522361834951706496574386646572838949710307587834910755868343972697272863223185408.000
111,3,WEST,-1.0,321.0,192.0,15,15,3,1,0,-1,-1,1,2,20,380,1.8343,4408236917172840013072441750727015590567840712515066080754200752714517900295054746639654401143168036410358323216384.000|3971237652022826065804436119950745526968276746105820901252102538937744721513942221278678957746397650725916022669312.000|4560257087880970234271812936710560253930349776779174250831319635434240067989646183281698687300354840953530418724864.000|5729992360547881151848831947790238843821517764163363323905957174785024929960973455090374525989112463123897259130880.000|2520651466209944744878991514175370243509224140947734095646480982044038060522331002006806403497154021634745464520704.000|3454675939878735644345734152772842930758340960582134764390548353010991338073831856970688365637219332195449380536320.000
112,1,NORTH,-1.0,320.0,191.0,15,14,3,2,0,0,-1,0,-3,20,380,1.8489,97448067575421318412589097324300306167828034876792731874824811237444293528382613522486867510353769643556698048167936.000|95166758778916420135860977871988058309931636441095852934852638719714809565259447074240055476130815511461704406925312.000|102325024876398558120913678419862440980649873882597368189749341861689060231348279687356862707429310134393844875132928.000|133691096157461222780666724842463107628601402852126513355354627524876319158025476959342086777049012607683968156827648.000|65846354431098707959401655348989804582626376009544978996991414351129085700972157592443073580484337334200253250797568.000|76945351073900475245074266790471351475756903158861741185827750526401398827741386817658548257384259180901402390036480.000
113,5,EAT,18.0,338.0,200.0,16,14,2,2,0,0,0,0,-2,20,380,1.8521,2088519339575284081645714921461182749777326741075607221079656021695814434426485673270294637973025439798489247746359296.000|2047195999865031814288732538839392851177389112552747019421511747600636211805715387582121890754092538102705996209061888.000|2251310820410305574583963126285675877996270554280356190674280410263928191249058000276144417879205146087652420772429824.000|2848636386057222231234975781542122770596747683121395264113567588907113927016699137940737031578566351461035273302835200.000|1359414710636745035388704700695502985353087699370949039667305451532684646610608877493012787295496055071446166595960832.000|1624987120070012031813708807799803268309584151217455853690288805104286842647361659337038722816901747584994641969152000.000
114,3,WEST,-1.0,337.0,199.0,16,14,2,1,0,-1,1,0,-2,20,380,1.8667,48084858761557153860355219490577070005979200364977863124949178753735385334784960475219332798872121844974692719797469184.000|44982935833352634585298458962151402262974017534146665318148703268635173580552665509261322417347445503106999628962201600.000|50715268472201514263196827756426003591626077891815695791367740987087503135790038181846506310135485847959705748160643072.000|65211641829823117202020501610030046970459959113640267952239550008318176385225479564726752795373656276333421047102570496.000|31138347058756103003905075507067408884505063748151753284447575177574924666571643363515685651583355811831216849660411904.000|36172835975226784989440363758296548800358981581352804297937669851027869630838821238798588556857340652127709680688431104.000
